Label,Region1,Region2
X5688,LH_DorsAttn_Post_2,AMYGDALA_LEFT
X5689,LH_DorsAttn_Post_3,AMYGDALA_LEFT
X5690,LH_DorsAttn_Post_4,AMYGDALA_LEFT
X5691,LH_DorsAttn_Post_5,AMYGDALA_LEFT
X5692,LH_DorsAttn_Post_6,AMYGDALA_LEFT
X5693,LH_DorsAttn_PrCv_1,AMYGDALA_LEFT
X5694,LH_DorsAttn_FEF_1,AMYGDALA_LEFT
X5695,LH_SalVentAttn_ParOper_1,AMYGDALA_LEFT
X5696,LH_SalVentAttn_FrOperIns_1,AMYGDALA_LEFT
X5697,LH_SalVentAttn_FrOperIns_2,AMYGDALA_LEFT
X5698,LH_SalVentAttn_PFCl_1,AMYGDALA_LEFT
X5699,LH_SalVentAttn_Med_1,AMYGDALA_LEFT
X5700,LH_SalVentAttn_Med_2,AMYGDALA_LEFT
X5701,LH_SalVentAttn_Med_3,AMYGDALA_LEFT
X5702,LH_Limbic_OFC_1,AMYGDALA_LEFT
X5703,LH_Limbic_TempPole_1,AMYGDALA_LEFT
X5704,LH_Limbic_TempPole_2,AMYGDALA_LEFT
X5705,LH_Cont_Par_1,AMYGDALA_LEFT
X5706,LH_Cont_PFCl_1,AMYGDALA_LEFT
X5707,LH_Cont_pCun_1,AMYGDALA_LEFT
X5708,LH_Cont_Cing_1,AMYGDALA_LEFT
X5709,LH_Default_Temp_1,AMYGDALA_LEFT
X5710,LH_Default_Temp_2,AMYGDALA_LEFT
X5711,LH_Default_Par_1,AMYGDALA_LEFT
X5712,LH_Default_Par_2,AMYGDALA_LEFT
X5713,LH_Default_PFC_1,AMYGDALA_LEFT
X5714,LH_Default_PFC_2,AMYGDALA_LEFT
X5715,LH_Default_PFC_3,AMYGDALA_LEFT
X5716,LH_Default_PFC_4,AMYGDALA_LEFT
X5717,LH_Default_PFC_5,AMYGDALA_LEFT
X5718,LH_Default_PFC_6,AMYGDALA_LEFT
X5719,LH_Default_PFC_7,AMYGDALA_LEFT
X5720,LH_Default_pCunPCC_1,AMYGDALA_LEFT
X5721,LH_Default_pCunPCC_2,AMYGDALA_LEFT
X5722,RH_Vis_1,AMYGDALA_LEFT
X5723,RH_Vis_2,AMYGDALA_LEFT
X5724,RH_Vis_3,AMYGDALA_LEFT
X5725,RH_Vis_4,AMYGDALA_LEFT
X5726,RH_Vis_5,AMYGDALA_LEFT
X5727,RH_Vis_6,AMYGDALA_LEFT
X5728,RH_Vis_7,AMYGDALA_LEFT
X5729,RH_Vis_8,AMYGDALA_LEFT
X5730,RH_SomMot_1,AMYGDALA_LEFT
X5731,RH_SomMot_2,AMYGDALA_LEFT
X5732,RH_SomMot_3,AMYGDALA_LEFT
X5733,RH_SomMot_4,AMYGDALA_LEFT
X5734,RH_SomMot_5,AMYGDALA_LEFT
X5735,RH_SomMot_6,AMYGDALA_LEFT
X5736,RH_SomMot_7,AMYGDALA_LEFT
X5737,RH_SomMot_8,AMYGDALA_LEFT
X5738,RH_DorsAttn_Post_1,AMYGDALA_LEFT
X5739,RH_DorsAttn_Post_2,AMYGDALA_LEFT
X5740,RH_DorsAttn_Post_3,AMYGDALA_LEFT
X5741,RH_DorsAttn_Post_4,AMYGDALA_LEFT
X5742,RH_DorsAttn_Post_5,AMYGDALA_LEFT
X5743,RH_DorsAttn_PrCv_1,AMYGDALA_LEFT
X5744,RH_DorsAttn_FEF_1,AMYGDALA_LEFT
X5745,RH_SalVentAttn_TempOccPar_1,AMYGDALA_LEFT
X5746,RH_SalVentAttn_TempOccPar_2,AMYGDALA_LEFT
X5747,RH_SalVentAttn_FrOperIns_1,AMYGDALA_LEFT
X5748,RH_SalVentAttn_Med_1,AMYGDALA_LEFT
X5749,RH_SalVentAttn_Med_2,AMYGDALA_LEFT
X5750,RH_Limbic_OFC_1,AMYGDALA_LEFT
X5751,RH_Limbic_TempPole_1,AMYGDALA_LEFT
X5752,RH_Cont_Par_1,AMYGDALA_LEFT
X5753,RH_Cont_Par_2,AMYGDALA_LEFT
X5754,RH_Cont_PFCl_1,AMYGDALA_LEFT
X5755,RH_Cont_PFCl_2,AMYGDALA_LEFT
X5756,RH_Cont_PFCl_3,AMYGDALA_LEFT
X5757,RH_Cont_PFCl_4,AMYGDALA_LEFT
X5758,RH_Cont_Cing_1,AMYGDALA_LEFT
X5759,RH_Cont_PFCmp_1,AMYGDALA_LEFT
X5760,RH_Cont_pCun_1,AMYGDALA_LEFT
X5761,RH_Default_Par_1,AMYGDALA_LEFT
X5762,RH_Default_Temp_1,AMYGDALA_LEFT
X5763,RH_Default_Temp_2,AMYGDALA_LEFT
X5764,RH_Default_Temp_3,AMYGDALA_LEFT
X5765,RH_Default_PFCv_1,AMYGDALA_LEFT
X5766,RH_Default_PFCv_2,AMYGDALA_LEFT
X5767,RH_Default_PFCdPFCm_1,AMYGDALA_LEFT
X5768,RH_Default_PFCdPFCm_2,AMYGDALA_LEFT
X5769,RH_Default_PFCdPFCm_3,AMYGDALA_LEFT
X5770,RH_Default_pCunPCC_1,AMYGDALA_LEFT
X5771,RH_Default_pCunPCC_2,AMYGDALA_LEFT
X5772,CEREBELLUM_LEFT,AMYGDALA_LEFT
X5773,THALAMUS_LEFT,AMYGDALA_LEFT
X5774,CAUDATE_LEFT,AMYGDALA_LEFT
X5775,PUTAMEN_LEFT,AMYGDALA_LEFT
X5776,PALLIDUM_LEFT,AMYGDALA_LEFT
X5777,BRAIN_STEM,AMYGDALA_LEFT
X5778,HIPPOCAMPUS_LEFT,AMYGDALA_LEFT
X5779,LH_Vis_1,ACCUMBENS_LEFT
X5780,LH_Vis_2,ACCUMBENS_LEFT
X5781,LH_Vis_3,ACCUMBENS_LEFT
X5782,LH_Vis_4,ACCUMBENS_LEFT
X5783,LH_Vis_5,ACCUMBENS_LEFT
X5784,LH_Vis_6,ACCUMBENS_LEFT
X5785,LH_Vis_7,ACCUMBENS_LEFT
X5786,LH_Vis_8,ACCUMBENS_LEFT
X5787,LH_Vis_9,ACCUMBENS_LEFT
X5788,LH_SomMot_1,ACCUMBENS_LEFT
X5789,LH_SomMot_2,ACCUMBENS_LEFT
X5790,LH_SomMot_3,ACCUMBENS_LEFT
X5791,LH_SomMot_4,ACCUMBENS_LEFT
X5792,LH_SomMot_5,ACCUMBENS_LEFT
X5793,LH_SomMot_6,ACCUMBENS_LEFT
X5794,LH_DorsAttn_Post_1,ACCUMBENS_LEFT
X5795,LH_DorsAttn_Post_2,ACCUMBENS_LEFT
X5796,LH_DorsAttn_Post_3,ACCUMBENS_LEFT
X5797,LH_DorsAttn_Post_4,ACCUMBENS_LEFT
X5798,LH_DorsAttn_Post_5,ACCUMBENS_LEFT
X5799,LH_DorsAttn_Post_6,ACCUMBENS_LEFT
X5800,LH_DorsAttn_PrCv_1,ACCUMBENS_LEFT
X5801,LH_DorsAttn_FEF_1,ACCUMBENS_LEFT
X5802,LH_SalVentAttn_ParOper_1,ACCUMBENS_LEFT
X5803,LH_SalVentAttn_FrOperIns_1,ACCUMBENS_LEFT
X5804,LH_SalVentAttn_FrOperIns_2,ACCUMBENS_LEFT
X5805,LH_SalVentAttn_PFCl_1,ACCUMBENS_LEFT
X5806,LH_SalVentAttn_Med_1,ACCUMBENS_LEFT
X5807,LH_SalVentAttn_Med_2,ACCUMBENS_LEFT
X5808,LH_SalVentAttn_Med_3,ACCUMBENS_LEFT
X5809,LH_Limbic_OFC_1,ACCUMBENS_LEFT
X5810,LH_Limbic_TempPole_1,ACCUMBENS_LEFT
X5811,LH_Limbic_TempPole_2,ACCUMBENS_LEFT
X5812,LH_Cont_Par_1,ACCUMBENS_LEFT
X5813,LH_Cont_PFCl_1,ACCUMBENS_LEFT
X5814,LH_Cont_pCun_1,ACCUMBENS_LEFT
X5815,LH_Cont_Cing_1,ACCUMBENS_LEFT
X5816,LH_Default_Temp_1,ACCUMBENS_LEFT
X5817,LH_Default_Temp_2,ACCUMBENS_LEFT
X5818,LH_Default_Par_1,ACCUMBENS_LEFT
X5819,LH_Default_Par_2,ACCUMBENS_LEFT
X5820,LH_Default_PFC_1,ACCUMBENS_LEFT
X5821,LH_Default_PFC_2,ACCUMBENS_LEFT
X5822,LH_Default_PFC_3,ACCUMBENS_LEFT
X5823,LH_Default_PFC_4,ACCUMBENS_LEFT
X5824,LH_Default_PFC_5,ACCUMBENS_LEFT
X5825,LH_Default_PFC_6,ACCUMBENS_LEFT
X5826,LH_Default_PFC_7,ACCUMBENS_LEFT
X5827,LH_Default_pCunPCC_1,ACCUMBENS_LEFT
X5828,LH_Default_pCunPCC_2,ACCUMBENS_LEFT
X5829,RH_Vis_1,ACCUMBENS_LEFT
X5830,RH_Vis_2,ACCUMBENS_LEFT
X5831,RH_Vis_3,ACCUMBENS_LEFT
X5832,RH_Vis_4,ACCUMBENS_LEFT
X5833,RH_Vis_5,ACCUMBENS_LEFT
X5834,RH_Vis_6,ACCUMBENS_LEFT
X5835,RH_Vis_7,ACCUMBENS_LEFT
X5836,RH_Vis_8,ACCUMBENS_LEFT
X5837,RH_SomMot_1,ACCUMBENS_LEFT
X5838,RH_SomMot_2,ACCUMBENS_LEFT
X5839,RH_SomMot_3,ACCUMBENS_LEFT
X5840,RH_SomMot_4,ACCUMBENS_LEFT
X5841,RH_SomMot_5,ACCUMBENS_LEFT
X5842,RH_SomMot_6,ACCUMBENS_LEFT
X5843,RH_SomMot_7,ACCUMBENS_LEFT
X5844,RH_SomMot_8,ACCUMBENS_LEFT
X5845,RH_DorsAttn_Post_1,ACCUMBENS_LEFT
X5846,RH_DorsAttn_Post_2,ACCUMBENS_LEFT
X5847,RH_DorsAttn_Post_3,ACCUMBENS_LEFT
X5848,RH_DorsAttn_Post_4,ACCUMBENS_LEFT
X5849,RH_DorsAttn_Post_5,ACCUMBENS_LEFT
X5850,RH_DorsAttn_PrCv_1,ACCUMBENS_LEFT
X5851,RH_DorsAttn_FEF_1,ACCUMBENS_LEFT
X5852,RH_SalVentAttn_TempOccPar_1,ACCUMBENS_LEFT
X5853,RH_SalVentAttn_TempOccPar_2,ACCUMBENS_LEFT
X5854,RH_SalVentAttn_FrOperIns_1,ACCUMBENS_LEFT
X5855,RH_SalVentAttn_Med_1,ACCUMBENS_LEFT
X5856,RH_SalVentAttn_Med_2,ACCUMBENS_LEFT
X5857,RH_Limbic_OFC_1,ACCUMBENS_LEFT
X5858,RH_Limbic_TempPole_1,ACCUMBENS_LEFT
X5859,RH_Cont_Par_1,ACCUMBENS_LEFT
X5860,RH_Cont_Par_2,ACCUMBENS_LEFT
X5861,RH_Cont_PFCl_1,ACCUMBENS_LEFT
X5862,RH_Cont_PFCl_2,ACCUMBENS_LEFT
X5863,RH_Cont_PFCl_3,ACCUMBENS_LEFT
X5864,RH_Cont_PFCl_4,ACCUMBENS_LEFT
X5865,RH_Cont_Cing_1,ACCUMBENS_LEFT
X5866,RH_Cont_PFCmp_1,ACCUMBENS_LEFT
X5867,RH_Cont_pCun_1,ACCUMBENS_LEFT
X5868,RH_Default_Par_1,ACCUMBENS_LEFT
X5869,RH_Default_Temp_1,ACCUMBENS_LEFT
X5870,RH_Default_Temp_2,ACCUMBENS_LEFT
X5871,RH_Default_Temp_3,ACCUMBENS_LEFT
X5872,RH_Default_PFCv_1,ACCUMBENS_LEFT
X5873,RH_Default_PFCv_2,ACCUMBENS_LEFT
X5874,RH_Default_PFCdPFCm_1,ACCUMBENS_LEFT
X5875,RH_Default_PFCdPFCm_2,ACCUMBENS_LEFT
X5876,RH_Default_PFCdPFCm_3,ACCUMBENS_LEFT
X5877,RH_Default_pCunPCC_1,ACCUMBENS_LEFT
X5878,RH_Default_pCunPCC_2,ACCUMBENS_LEFT
X5879,CEREBELLUM_LEFT,ACCUMBENS_LEFT
X5880,THALAMUS_LEFT,ACCUMBENS_LEFT
X5881,CAUDATE_LEFT,ACCUMBENS_LEFT
X5882,PUTAMEN_LEFT,ACCUMBENS_LEFT
X5883,PALLIDUM_LEFT,ACCUMBENS_LEFT
X5884,BRAIN_STEM,ACCUMBENS_LEFT
X5885,HIPPOCAMPUS_LEFT,ACCUMBENS_LEFT
X5886,AMYGDALA_LEFT,ACCUMBENS_LEFT
X5887,LH_Vis_1,DIENCEPHALON_VENTRAL_LEFT
X5888,LH_Vis_2,DIENCEPHALON_VENTRAL_LEFT
X5889,LH_Vis_3,DIENCEPHALON_VENTRAL_LEFT
X5890,LH_Vis_4,DIENCEPHALON_VENTRAL_LEFT
X5891,LH_Vis_5,DIENCEPHALON_VENTRAL_LEFT
X5892,LH_Vis_6,DIENCEPHALON_VENTRAL_LEFT
X5893,LH_Vis_7,DIENCEPHALON_VENTRAL_LEFT
X5894,LH_Vis_8,DIENCEPHALON_VENTRAL_LEFT
X5895,LH_Vis_9,DIENCEPHALON_VENTRAL_LEFT
X5896,LH_SomMot_1,DIENCEPHALON_VENTRAL_LEFT
X5897,LH_SomMot_2,DIENCEPHALON_VENTRAL_LEFT
X5898,LH_SomMot_3,DIENCEPHALON_VENTRAL_LEFT
X5899,LH_SomMot_4,DIENCEPHALON_VENTRAL_LEFT
X5900,LH_SomMot_5,DIENCEPHALON_VENTRAL_LEFT
X5901,LH_SomMot_6,DIENCEPHALON_VENTRAL_LEFT
X5902,LH_DorsAttn_Post_1,DIENCEPHALON_VENTRAL_LEFT
X5903,LH_DorsAttn_Post_2,DIENCEPHALON_VENTRAL_LEFT
X5904,LH_DorsAttn_Post_3,DIENCEPHALON_VENTRAL_LEFT
X5905,LH_DorsAttn_Post_4,DIENCEPHALON_VENTRAL_LEFT
X5906,LH_DorsAttn_Post_5,DIENCEPHALON_VENTRAL_LEFT
X5907,LH_DorsAttn_Post_6,DIENCEPHALON_VENTRAL_LEFT
X5908,LH_DorsAttn_PrCv_1,DIENCEPHALON_VENTRAL_LEFT
X5909,LH_DorsAttn_FEF_1,DIENCEPHALON_VENTRAL_LEFT
X5910,LH_SalVentAttn_ParOper_1,DIENCEPHALON_VENTRAL_LEFT
X5911,LH_SalVentAttn_FrOperIns_1,DIENCEPHALON_VENTRAL_LEFT
X5912,LH_SalVentAttn_FrOperIns_2,DIENCEPHALON_VENTRAL_LEFT
X5913,LH_SalVentAttn_PFCl_1,DIENCEPHALON_VENTRAL_LEFT
X5914,LH_SalVentAttn_Med_1,DIENCEPHALON_VENTRAL_LEFT
X5915,LH_SalVentAttn_Med_2,DIENCEPHALON_VENTRAL_LEFT
X5916,LH_SalVentAttn_Med_3,DIENCEPHALON_VENTRAL_LEFT
X5917,LH_Limbic_OFC_1,DIENCEPHALON_VENTRAL_LEFT
X5918,LH_Limbic_TempPole_1,DIENCEPHALON_VENTRAL_LEFT
X5919,LH_Limbic_TempPole_2,DIENCEPHALON_VENTRAL_LEFT
X5920,LH_Cont_Par_1,DIENCEPHALON_VENTRAL_LEFT
X5921,LH_Cont_PFCl_1,DIENCEPHALON_VENTRAL_LEFT
X5922,LH_Cont_pCun_1,DIENCEPHALON_VENTRAL_LEFT
X5923,LH_Cont_Cing_1,DIENCEPHALON_VENTRAL_LEFT
X5924,LH_Default_Temp_1,DIENCEPHALON_VENTRAL_LEFT
X5925,LH_Default_Temp_2,DIENCEPHALON_VENTRAL_LEFT
X5926,LH_Default_Par_1,DIENCEPHALON_VENTRAL_LEFT
X5927,LH_Default_Par_2,DIENCEPHALON_VENTRAL_LEFT
X5928,LH_Default_PFC_1,DIENCEPHALON_VENTRAL_LEFT
X5929,LH_Default_PFC_2,DIENCEPHALON_VENTRAL_LEFT
X5930,LH_Default_PFC_3,DIENCEPHALON_VENTRAL_LEFT
X5931,LH_Default_PFC_4,DIENCEPHALON_VENTRAL_LEFT
X5932,LH_Default_PFC_5,DIENCEPHALON_VENTRAL_LEFT
X5933,LH_Default_PFC_6,DIENCEPHALON_VENTRAL_LEFT
X5934,LH_Default_PFC_7,DIENCEPHALON_VENTRAL_LEFT
X5935,LH_Default_pCunPCC_1,DIENCEPHALON_VENTRAL_LEFT
X5936,LH_Default_pCunPCC_2,DIENCEPHALON_VENTRAL_LEFT
X5937,RH_Vis_1,DIENCEPHALON_VENTRAL_LEFT
X5938,RH_Vis_2,DIENCEPHALON_VENTRAL_LEFT
X5939,RH_Vis_3,DIENCEPHALON_VENTRAL_LEFT
X5940,RH_Vis_4,DIENCEPHALON_VENTRAL_LEFT
X5941,RH_Vis_5,DIENCEPHALON_VENTRAL_LEFT
X5942,RH_Vis_6,DIENCEPHALON_VENTRAL_LEFT
X5943,RH_Vis_7,DIENCEPHALON_VENTRAL_LEFT
X5944,RH_Vis_8,DIENCEPHALON_VENTRAL_LEFT
X5945,RH_SomMot_1,DIENCEPHALON_VENTRAL_LEFT
X5946,RH_SomMot_2,DIENCEPHALON_VENTRAL_LEFT
X5947,RH_SomMot_3,DIENCEPHALON_VENTRAL_LEFT
X5948,RH_SomMot_4,DIENCEPHALON_VENTRAL_LEFT
X5949,RH_SomMot_5,DIENCEPHALON_VENTRAL_LEFT
X5950,RH_SomMot_6,DIENCEPHALON_VENTRAL_LEFT
X5951,RH_SomMot_7,DIENCEPHALON_VENTRAL_LEFT
X5952,RH_SomMot_8,DIENCEPHALON_VENTRAL_LEFT
X5953,RH_DorsAttn_Post_1,DIENCEPHALON_VENTRAL_LEFT
X5954,RH_DorsAttn_Post_2,DIENCEPHALON_VENTRAL_LEFT
X5955,RH_DorsAttn_Post_3,DIENCEPHALON_VENTRAL_LEFT
X5956,RH_DorsAttn_Post_4,DIENCEPHALON_VENTRAL_LEFT
X5957,RH_DorsAttn_Post_5,DIENCEPHALON_VENTRAL_LEFT
X5958,RH_DorsAttn_PrCv_1,DIENCEPHALON_VENTRAL_LEFT
X5959,RH_DorsAttn_FEF_1,DIENCEPHALON_VENTRAL_LEFT
X5960,RH_SalVentAttn_TempOccPar_1,DIENCEPHALON_VENTRAL_LEFT
X5961,RH_SalVentAttn_TempOccPar_2,DIENCEPHALON_VENTRAL_LEFT
X5962,RH_SalVentAttn_FrOperIns_1,DIENCEPHALON_VENTRAL_LEFT
X5963,RH_SalVentAttn_Med_1,DIENCEPHALON_VENTRAL_LEFT
X5964,RH_SalVentAttn_Med_2,DIENCEPHALON_VENTRAL_LEFT
X5965,RH_Limbic_OFC_1,DIENCEPHALON_VENTRAL_LEFT
X5966,RH_Limbic_TempPole_1,DIENCEPHALON_VENTRAL_LEFT
X5967,RH_Cont_Par_1,DIENCEPHALON_VENTRAL_LEFT
X5968,RH_Cont_Par_2,DIENCEPHALON_VENTRAL_LEFT
X5969,RH_Cont_PFCl_1,DIENCEPHALON_VENTRAL_LEFT
X5970,RH_Cont_PFCl_2,DIENCEPHALON_VENTRAL_LEFT
X5971,RH_Cont_PFCl_3,DIENCEPHALON_VENTRAL_LEFT
X5972,RH_Cont_PFCl_4,DIENCEPHALON_VENTRAL_LEFT
X5973,RH_Cont_Cing_1,DIENCEPHALON_VENTRAL_LEFT
X5974,RH_Cont_PFCmp_1,DIENCEPHALON_VENTRAL_LEFT
X5975,RH_Cont_pCun_1,DIENCEPHALON_VENTRAL_LEFT
X5976,RH_Default_Par_1,DIENCEPHALON_VENTRAL_LEFT
X5977,RH_Default_Temp_1,DIENCEPHALON_VENTRAL_LEFT
X5978,RH_Default_Temp_2,DIENCEPHALON_VENTRAL_LEFT
X5979,RH_Default_Temp_3,DIENCEPHALON_VENTRAL_LEFT
X5980,RH_Default_PFCv_1,DIENCEPHALON_VENTRAL_LEFT
X5981,RH_Default_PFCv_2,DIENCEPHALON_VENTRAL_LEFT
X5982,RH_Default_PFCdPFCm_1,DIENCEPHALON_VENTRAL_LEFT
X5983,RH_Default_PFCdPFCm_2,DIENCEPHALON_VENTRAL_LEFT
X5984,RH_Default_PFCdPFCm_3,DIENCEPHALON_VENTRAL_LEFT
X5985,RH_Default_pCunPCC_1,DIENCEPHALON_VENTRAL_LEFT
X5986,RH_Default_pCunPCC_2,DIENCEPHALON_VENTRAL_LEFT
X5987,CEREBELLUM_LEFT,DIENCEPHALON_VENTRAL_LEFT
X5988,THALAMUS_LEFT,DIENCEPHALON_VENTRAL_LEFT
X5989,CAUDATE_LEFT,DIENCEPHALON_VENTRAL_LEFT
X5990,PUTAMEN_LEFT,DIENCEPHALON_VENTRAL_LEFT
X5991,PALLIDUM_LEFT,DIENCEPHALON_VENTRAL_LEFT
X5992,BRAIN_STEM,DIENCEPHALON_VENTRAL_LEFT
X5993,HIPPOCAMPUS_LEFT,DIENCEPHALON_VENTRAL_LEFT
X5994,AMYGDALA_LEFT,DIENCEPHALON_VENTRAL_LEFT
X5995,ACCUMBENS_LEFT,DIENCEPHALON_VENTRAL_LEFT
X5996,LH_Vis_1,CEREBELLUM_RIGHT
X5997,LH_Vis_2,CEREBELLUM_RIGHT
X5998,LH_Vis_3,CEREBELLUM_RIGHT
X5999,LH_Vis_4,CEREBELLUM_RIGHT
X6000,LH_Vis_5,CEREBELLUM_RIGHT
X6001,LH_Vis_6,CEREBELLUM_RIGHT
X6002,LH_Vis_7,CEREBELLUM_RIGHT
X6003,LH_Vis_8,CEREBELLUM_RIGHT
X6004,LH_Vis_9,CEREBELLUM_RIGHT
X6005,LH_SomMot_1,CEREBELLUM_RIGHT
X6006,LH_SomMot_2,CEREBELLUM_RIGHT
X6007,LH_SomMot_3,CEREBELLUM_RIGHT
X6008,LH_SomMot_4,CEREBELLUM_RIGHT
X6009,LH_SomMot_5,CEREBELLUM_RIGHT
X6010,LH_SomMot_6,CEREBELLUM_RIGHT
X6011,LH_DorsAttn_Post_1,CEREBELLUM_RIGHT
X6012,LH_DorsAttn_Post_2,CEREBELLUM_RIGHT
X6013,LH_DorsAttn_Post_3,CEREBELLUM_RIGHT
X6014,LH_DorsAttn_Post_4,CEREBELLUM_RIGHT
X6015,LH_DorsAttn_Post_5,CEREBELLUM_RIGHT
X6016,LH_DorsAttn_Post_6,CEREBELLUM_RIGHT
X6017,LH_DorsAttn_PrCv_1,CEREBELLUM_RIGHT
X6018,LH_DorsAttn_FEF_1,CEREBELLUM_RIGHT
X6019,LH_SalVentAttn_ParOper_1,CEREBELLUM_RIGHT
X6020,LH_SalVentAttn_FrOperIns_1,CEREBELLUM_RIGHT
X6021,LH_SalVentAttn_FrOperIns_2,CEREBELLUM_RIGHT
X6022,LH_SalVentAttn_PFCl_1,CEREBELLUM_RIGHT
X6023,LH_SalVentAttn_Med_1,CEREBELLUM_RIGHT
X6024,LH_SalVentAttn_Med_2,CEREBELLUM_RIGHT
X6025,LH_SalVentAttn_Med_3,CEREBELLUM_RIGHT
X6026,LH_Limbic_OFC_1,CEREBELLUM_RIGHT
X6027,LH_Limbic_TempPole_1,CEREBELLUM_RIGHT
X6028,LH_Limbic_TempPole_2,CEREBELLUM_RIGHT
X6029,LH_Cont_Par_1,CEREBELLUM_RIGHT
X6030,LH_Cont_PFCl_1,CEREBELLUM_RIGHT
X6031,LH_Cont_pCun_1,CEREBELLUM_RIGHT
X6032,LH_Cont_Cing_1,CEREBELLUM_RIGHT
X6033,LH_Default_Temp_1,CEREBELLUM_RIGHT
X6034,LH_Default_Temp_2,CEREBELLUM_RIGHT
X6035,LH_Default_Par_1,CEREBELLUM_RIGHT
X6036,LH_Default_Par_2,CEREBELLUM_RIGHT
X6037,LH_Default_PFC_1,CEREBELLUM_RIGHT
X6038,LH_Default_PFC_2,CEREBELLUM_RIGHT
X6039,LH_Default_PFC_3,CEREBELLUM_RIGHT
X6040,LH_Default_PFC_4,CEREBELLUM_RIGHT
X6041,LH_Default_PFC_5,CEREBELLUM_RIGHT
X6042,LH_Default_PFC_6,CEREBELLUM_RIGHT
X6043,LH_Default_PFC_7,CEREBELLUM_RIGHT
X6044,LH_Default_pCunPCC_1,CEREBELLUM_RIGHT
X6045,LH_Default_pCunPCC_2,CEREBELLUM_RIGHT
X6046,RH_Vis_1,CEREBELLUM_RIGHT
X6047,RH_Vis_2,CEREBELLUM_RIGHT
X6048,RH_Vis_3,CEREBELLUM_RIGHT
X6049,RH_Vis_4,CEREBELLUM_RIGHT
X6050,RH_Vis_5,CEREBELLUM_RIGHT
X6051,RH_Vis_6,CEREBELLUM_RIGHT
X6052,RH_Vis_7,CEREBELLUM_RIGHT
X6053,RH_Vis_8,CEREBELLUM_RIGHT
X6054,RH_SomMot_1,CEREBELLUM_RIGHT
X6055,RH_SomMot_2,CEREBELLUM_RIGHT
X6056,RH_SomMot_3,CEREBELLUM_RIGHT
X6057,RH_SomMot_4,CEREBELLUM_RIGHT
X6058,RH_SomMot_5,CEREBELLUM_RIGHT
X6059,RH_SomMot_6,CEREBELLUM_RIGHT
X6060,RH_SomMot_7,CEREBELLUM_RIGHT
X6061,RH_SomMot_8,CEREBELLUM_RIGHT
X6062,RH_DorsAttn_Post_1,CEREBELLUM_RIGHT
X6063,RH_DorsAttn_Post_2,CEREBELLUM_RIGHT
X6064,RH_DorsAttn_Post_3,CEREBELLUM_RIGHT
X6065,RH_DorsAttn_Post_4,CEREBELLUM_RIGHT
X6066,RH_DorsAttn_Post_5,CEREBELLUM_RIGHT
X6067,RH_DorsAttn_PrCv_1,CEREBELLUM_RIGHT
X6068,RH_DorsAttn_FEF_1,CEREBELLUM_RIGHT
X6069,RH_SalVentAttn_TempOccPar_1,CEREBELLUM_RIGHT
X6070,RH_SalVentAttn_TempOccPar_2,CEREBELLUM_RIGHT
X6071,RH_SalVentAttn_FrOperIns_1,CEREBELLUM_RIGHT
X6072,RH_SalVentAttn_Med_1,CEREBELLUM_RIGHT
X6073,RH_SalVentAttn_Med_2,CEREBELLUM_RIGHT
X6074,RH_Limbic_OFC_1,CEREBELLUM_RIGHT
X6075,RH_Limbic_TempPole_1,CEREBELLUM_RIGHT
X6076,RH_Cont_Par_1,CEREBELLUM_RIGHT
X6077,RH_Cont_Par_2,CEREBELLUM_RIGHT
X6078,RH_Cont_PFCl_1,CEREBELLUM_RIGHT
X6079,RH_Cont_PFCl_2,CEREBELLUM_RIGHT
X6080,RH_Cont_PFCl_3,CEREBELLUM_RIGHT
X6081,RH_Cont_PFCl_4,CEREBELLUM_RIGHT
X6082,RH_Cont_Cing_1,CEREBELLUM_RIGHT
X6083,RH_Cont_PFCmp_1,CEREBELLUM_RIGHT
X6084,RH_Cont_pCun_1,CEREBELLUM_RIGHT
X6085,RH_Default_Par_1,CEREBELLUM_RIGHT
X6086,RH_Default_Temp_1,CEREBELLUM_RIGHT
X6087,RH_Default_Temp_2,CEREBELLUM_RIGHT
X6088,RH_Default_Temp_3,CEREBELLUM_RIGHT
X6089,RH_Default_PFCv_1,CEREBELLUM_RIGHT
X6090,RH_Default_PFCv_2,CEREBELLUM_RIGHT
X6091,RH_Default_PFCdPFCm_1,CEREBELLUM_RIGHT
X6092,RH_Default_PFCdPFCm_2,CEREBELLUM_RIGHT
X6093,RH_Default_PFCdPFCm_3,CEREBELLUM_RIGHT
X6094,RH_Default_pCunPCC_1,CEREBELLUM_RIGHT
X6095,RH_Default_pCunPCC_2,CEREBELLUM_RIGHT
X6096,CEREBELLUM_LEFT,CEREBELLUM_RIGHT
X6097,THALAMUS_LEFT,CEREBELLUM_RIGHT
X6098,CAUDATE_LEFT,CEREBELLUM_RIGHT
X6099,PUTAMEN_LEFT,CEREBELLUM_RIGHT
X6100,PALLIDUM_LEFT,CEREBELLUM_RIGHT
X6101,BRAIN_STEM,CEREBELLUM_RIGHT
X6102,HIPPOCAMPUS_LEFT,CEREBELLUM_RIGHT
X6103,AMYGDALA_LEFT,CEREBELLUM_RIGHT
X6104,ACCUMBENS_LEFT,CEREBELLUM_RIGHT
X6105,DIENCEPHALON_VENTRAL_LEFT,CEREBELLUM_RIGHT
X6106,LH_Vis_1,THALAMUS_RIGHT
X6107,LH_Vis_2,THALAMUS_RIGHT
